id,name,vendorType,vendorTypes,type,serviceType,description,directPayMarketplace,additionalLocations,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,displayGradeRange,costOptions,address_street,address_city,address_state,address_zipcode,address_county,address_region,location_lat,location_lng,contact_website,contact_phone,contact_email,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
reca8JOqv0FwGrfLd,The Goddard School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,3531 Corinth Pkwy,Corinth,TX,76208,Denton County,Dallas-Fort Worth,33.1531872,-97.0552151,https://www.goddardschool.com/schools/tx/corinth/corinth?utm_source=google&utm_medium=business_listings&utm_campaign=school&utm_content=main_button,(469) 451-1900,corinthtx@goddardschools.com,,,,,,,
reca9R76l6GRUwQCp,First Baptist School,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,1600 Boca Chica Blvd,Brownsville,TX,78520,Cameron County,Rio Grande Valley,25.922563326506,-97.496968467743,https://www.fbscrusaders.net,(956) 561-1423,terry.roberts@fbscrusaders.net,,,,,,,
recaHzy9ukh3WnJyx,Teeny Tiny Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,606 E Business 190,Copperas Cove,TX,76522,Coryell County,Central Texas,,,https://www.facebook.com/share/1BymKCXEJg,(254) 598-0828,teenytinyacademy@gmail.com,,,,,,,
recaVwwTcx58ErL8Z,Brentwood Christian School,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,11908 N Lamar Blvd,Austin,TX,78753,Travis County,Austin Area,30.389553814255,-97.682886972503,https://www.brentwoodchristian.org,(512) 835-5983,jburcham@brentwoodchristian.org,,,,,,,
recaW0bnDpHY8Y6zH,Providence Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,6,12,False,False,True,True,Grades 6–12,EFA-Eligible,1215 N St Marys St,San Antonio,TX,78215,Bexar County,San Antonio Area,29.434403310366,-98.485888813652,https://www.providencecatholicschool.net,(210) 224-6651,edenoux@providencecatholicschool.net,,,,,,,
recad96Znix6qj9Hf,Faith Christian Academy,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,3519 Burke Rd,Pasadena,TX,77504,Harris County,Houston Area,29.656255668957,-95.185974616205,https://fcapasadena.com,(713) 943-9978,fcapasadena@hotmail.com,,,,,,,
recaeJhLTSFODEABv,St. John Paul II Catholic School Houston,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1400 Pkwy Plaza Dr,Houston,TX,77077,Harris County,Houston Area,29.760207392688,-95.633402743101,https://www.jp2.org,(281) 496-1500,rbogard@jp2.org,,,,,,,
recai0kfx2K2Iz8Pl,Southern Littles Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"702 E Expy 83, Ste B21",Donna,TX,78537,Hidalgo County,Rio Grande Valley,26.181508342872,-98.054469005048,,(956) 461-1333,southernlittles21@gmail.com,,,,,,,
recaikYGdDJKdeDPh,Most Precious Blood School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,3502 Saratoga Blvd,Corpus Christi,TX,78415,Nueces County,South Texas,27.705436930738,-97.424286007053,https://www.mpbcs.net,(361) 852-4800,tmendez@mpbcs.net,,,,,,,
recanv6KnlZFJI5b8,Abrahams Seed Day Care,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,3652 Krista Ilee Pl,El Paso,TX,79938,El Paso County,El Paso Area,31.797267205574,-106.252417749229,,(915) 921-1262,abrahamseeddc@hotmail.com,,,,,,,
recatnYkdE9t8b7ai,IVy Kids Early Learning Center - Silver Ranch,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2707 Spring Green Blvd,"Katy, Tx",TX,77494,Fort Bend County,Houston Area,29.746024693629,-95.837742795505,https://ivykids.com/katy-tx/ivy-kids-of-silver-ranch,(832) 437-3001,sarjana@ivykids.com,,,,,,,
recb2bjWKJCvI5RxY,Pooh's Corner,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,705 S Monroe Ave,Aspermont,TX,79502,Stonewall County,West Texas,33.137957452771,-100.224235915292,,(940) 989-2669,poohscorner2025@gmail.com,,,,,,,
recb6iaanaaImfVQZ,St. Mary Catholic School League City,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1612 E Walker,League City,TX,77573,Galveston County,Houston Area,29.4842293,-95.0966056,https://stmarylc.org,(281) 332-4014,lhalbardier@stmarylc.org,,,,,,,
recbGsVUOxddrLRY4,Monsignor Kelly Catholic High School,Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,5950 Kelly Dr,Beaumont,TX,77707,Jefferson County,East Texas,30.060686406595,-94.160245612045,https://mkchs.com,(409) 866-2351,gharris@mkchs.com,,,,,,,
recbNuIcmg8Tlsw3z,Abc Children's Academy #2,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,9450 Round Up Ln,Houston,TX,77064,Harris County,Houston Area,29.910162980816,-95.569269499132,https://abcdaycarehouston.com,(832) 604-6062,abcacademyhouston@gmail.com,,,,,,,
recbS7LzT1zx1gD7h,IVy Kids Of Coit,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,300 N Coit Rd,Mckinney,TX,75071,Collin County,Dallas-Fort Worth,33.204838861953,-96.767417512188,https://www.ivykidscoit.com,(817) 966-9710,kiran@ivykidscoit.com,,,,,,,
recbUmjOjsI5fiGGa,Wiggles Early Learning Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,"7790 Mainland Dr, Ste 109",San Antonio,TX,78250,Bexar County,San Antonio Area,29.510481896292,-98.64124624862,https://wigglesela.com,(210) 681-6671,deborah.miller3@gmail.com,,,,,,,
recbdIFzqVwTh5EVS,Little Treehouse Early Learning Center #6,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,13118 El Sendero St,San Antonio,TX,78233,Bexar County,San Antonio Area,29.559429768235,-98.393690959065,https://www.littletreehouseelc.com,(520) 603-5299,ltelcsa@gmail.com,,,,,,,
recberCGBEtgZxU5Y,Torah Girls Academy,Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,7811 Ludington Dr,Houston,TX,77071,Harris County,Houston Area,29.65117228786,-95.514841108341,https://www.tgatexas.org,(713) 936-0644,office@tgatexas.org,,,,,,,
recbj5fZ6N2gfRoLZ,Abundant Life Christian School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,5130 Hallam Rd,La Marque,TX,77568,Galveston County,Houston Area,,,https://abundantlifechristianschool.com,(409) 935-8773,challam@abundantlifechristianschool.com,,,,,,,
recbkgaASc9ufWfy1,Holy Cross Catholic High School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,4014 N County Rd,Midland,TX,79707,Midland County,West Texas,,,https://holycrosschs.org,(432) 235-1094,gsalgado@holycrosschs.org,,,,,,,
recbl2YLgLFoS9rcA,Gifted And Talented Kid's Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,12707 Kirby Dr,Houston,TX,77047,Harris County,Houston Area,29.627457523239,-95.396663876628,https://www.gtkidsacademy.com,(281) 888-9745,rdotson@gtkidsacademy.com,,,,,,,
recbnf8ZPoKCTPfJg,Grace Lutheran Early Education,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,210 W Park Row Dr,Arlington,TX,76010,Tarrant County,Dallas-Fort Worth,32.721038991563,-97.107639503369,https://grace.lc/earlyeducation,(817) 275-5131,lscott@grace.lc,,,,,,,
recbyBri4rht98h64,Lacey's Kids Learning Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1910 3rd Ave N,Texas City,TX,77590,Galveston County,Houston Area,29.387517454859,-94.923042834602,,(409) 457-6018,cynthia.lacey@icloud.com,,,,,,,
recc0a5V9FdhSXmHg,Frog Academy Of Creek Crossing,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,2850 Eastglen Blvd,Mesquite,TX,75181,Dallas County,Dallas-Fort Worth,32.760590510417,-96.560131430712,https://thefrogacademy.com,(214) 335-5308,vfranklin@thefrogacademy.com,,,,,,,
recc67ahK0ID4QohG,Early Learning Center Of St Mark Presbyterian,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,208 W Bandera Rd,Boerne,TX,78006,Kendall County,San Antonio Area,29.780509049248,-98.731288176914,https://www.stmarkelc.org,(830) 249-3813,director.elcstmark@gmail.com,,,,,,,
recc7HEduBjf9ofD5,St. Pius X Catholic School - Dallas,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,3030 Gus Thomasson Rd,Dallas,TX,75228,Dallas County,Dallas-Fort Worth,32.834695513009,-96.665367689073,https://www.spxdallasschool.org,(972) 279-2339,rrogers@spxdallas.org,,,,,,,
reccGKCbWTyWGXEtk,Calvary Episcopal Bastrop,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,PO Box 626,Bastrop,TX,78602,Bastrop County,Austin Area,,,https://www.calvaryschool.net,(512) 985-7213,headofschool@calvaryschool.net,,,,,,,
reccOuuEoAjkTxvxL,Niklem Kids Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,6640 Eastex Fwy,Beaumont,TX,77708,Jefferson County,East Texas,30.1304775572,-94.16317993657,,(409) 347-7428,niklemkids@gmail.com,,,,,,,
reccQdqDsCQqQEz8T,Heero Kids Development Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,1603 Pine Tree Rd,Longview,TX,75604,Gregg County,East Texas,32.52307527231,-94.803623098408,https://www.heerokids.com,(903) 238-3578,info@heerokids.com,,,,,,,
reccSBGy6Pnswmyrp,Sunshine Little School Child Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,8814 Shama Cir,Laredo,TX,78045,Webb County,South Texas,27.592341681713,-99.476186651483,,(956) 286-2379,chrbet10@hotmail.com,,,,,,,
reccUyR62s3l0yngV,Children's Lighthouse Of The Woodlands,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,5585 Creekside Forest Dr,Spring,TX,77389,Harris County,Houston Area,30.141063482281,-95.506791853625,https://www.childrenslighthouse.com/woodlands,(832) 698-2735,thewoodlands.director@childrenslighthouse.com,,,,,,,
reccY5Ixw1SJv2nPA,Triniti's World Child Development Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1214 N Major Dr,Beaumont,TX,77706,Jefferson County,East Texas,30.088738653787,-94.189875122142,,(409) 225-5843,abc123@trinitisworld.com,,,,,,,
recccxPX1Ws5cliHg,First Baptist Church Forney Christian School,Schools,Schools,Private School,local,,,,,,,,True,,,0,2,,True,,,Grades K–2,EFA-Eligible,1003 College St,Forney,TX,75126,Kaufman County,Dallas-Fort Worth,,,https://fbcforney.org,(972) 564-3357,crogers@fbcforney.org,,,,,,,
reccjbJWptMfurX8d,Kid's World Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,16210 West Rd,Houston,TX,77095,Harris County,Houston Area,29.908128755117,-95.650580641991,https://www.kidsworldcyfair.com,(281) 861-2588,office@kidsworldcyfair.com,,,,,,,
reccrlhp6Hhed6kz2,A Mother's Touch Early Childhood Development Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,6100 W Poly Webb Rd,Arlington,TX,76016,Tarrant County,Dallas-Fort Worth,32.6745555,-97.1981047,,(817) 561-2505,amtchildcare2@gmail.com,,,,,,,
reccypmmpf3qIVhTa,The Learning Experience,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,"25785 Katy Fwy, Ste 700",Katy,TX,77494,Fort Bend County,Houston Area,29.777040118175,-95.824057426155,https://thelearningexperience.com/centers/katy-mills,(281) 665-2500,katymills@tlechildcare.com,,,,,,,
recd0JEdKsIMYJMmL,Depaul Children's Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,3050 Golden Ave,San Antonio,TX,78211,Bexar County,San Antonio Area,29.350304174654,-98.556477260266,https://www.adssa.org,(210) 334-2311,irma.bustos@adssa.org,,,,,,,
recd7hyBhTWr12MZP,Beginnings & Beyond Klein,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"5258 Louetta Rd, Ste 190",Spring,TX,77379,Harris County,Houston Area,,,https://www.beginningsandbeyondchildcare.com,(281) 379-4014,klein.beginningsandbeyond@yahoo.com,,,,,,,
recdAa3snvgUmxXtH,Children's Choice Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,6010 Broadway St,Pearland,TX,77581,Brazoria County,Houston Area,29.559413323221,-95.313002034884,https://www.yourcclc.com,(281) 997-2211,info@cclcpearland.com,,,,,,,
recdB7khMpNXgHzGz,Harvest Christian Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,1000 Trooper Moises Sanchez Blvd,Edinburg,TX,78541,Hidalgo County,Rio Grande Valley,,,https://www.harvestchristianeagles.com,(956) 289-1616,academyharvest@yahoo.com,,,,,,,
recdGRgbnM5xAF1jf,Discovery Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,21048 Montezuma Rd,Harlingen,TX,78550,Cameron County,Rio Grande Valley,26.226217309577,-97.685194717323,,(956) 230-0644,discoverylearningcenter956@gmail.com,,,,,,,
recdK67uBH64af3zk,St. Rose Of Lima Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,3600 Brinkman,Houston,TX,77018,Harris County,Houston Area,29.819780245473,-95.415822304128,https://www.stroseschool.org,(713) 691-0104,stellier@stroselima.org,,,,,,,
recdZ7xKF4TSsnetI,Little Treehouse Early Learning Center #2,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"8373 Culebra Rd, Ste 102B",San Antonio,TX,78251,Bexar County,San Antonio Area,29.469447569757,-98.650036253623,https://www.littletreehouseelc.com,(520) 603-5299,ltelcsa@gmail.com,,,,,,,
recdaAqcEk7IJ5Ba0,Mariposa Montessori School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,9,True,True,True,True,Grades PreK–9,EFA-Eligible,3338 Paisano Trl,Austin,TX,78745,Travis County,Austin Area,30.207805140452,-97.830184819141,https://www.mariposamontessori.com,(512) 428-4280,finance@mariposamontessori.com,,,,,,,
recdmIAZNo3mPylkE,Nolan Catholic High School,Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,4501 Bridge St,Fort Worth,TX,76103,Tarrant County,Dallas-Fort Worth,32.7621266,-97.2571636,https://www.nolancatholic.org,(817) 457-2920,slococo@nchstx.org,,,,,,,
recdobUC6bhX3ZfAQ,Country Child Care,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,7520 Franklin Rd,Moody,TX,76557,Bell County,Central Texas,31.240721301386,-97.374993287349,,(254) 744-6102,missvalnkids@yahoo.com,,,,,,,
recdrJMNV1IimewJ3,St. Anne Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1111 S Cherry St,Tomball,TX,77375,Harris County,Houston Area,30.08888269758,-95.611513130527,https://saintannecs-tomball.org,(281) 351-0093,kshamas@sacst.org,,,,,,,
recdxb2I0PmkilHpv,St. Peter School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,15701 Cleveland Gibbs Rd,Northlake,TX,76262,Denton County,Dallas-Fort Worth,33.016985,-97.262579,https://stpeterspartans.com,(817) 491-2010,jmurff@stpeterfw.org,,,,,,,
recdyJ1crRehFD8At,St. John Berchmans School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1147 Cupples Rd,San Antonio,TX,78226,Bexar County,San Antonio Area,29.397197915421,-98.549338443514,https://www.sjbschool-sa.com,(210) 433-0411,nora.garcia@sjbsa.com,,,,,,,
rece19fL2tnwRR2o8,Tcs,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,600 Congress Ave,Austin,TX,78701,Travis County,Austin Area,30.268138089752,-97.742856218692,https://tcsglobal.org,(415) 938-4934,pross@tcsglobal.org,,,,,,,
receAWXVZzpBtuSrC,Happy Days School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,2,,True,,,Grades PreK–2,EFA-Eligible,1201 Main St,Garland,TX,75040,Dallas County,Dallas-Fort Worth,32.912808900555,-96.64502130782,https://happydaysschoolgarland.org,(972) 494-3127,happydaysschool@att.net,,,,,,,
receCO250eKawlap1,Holy Cross Of San Antonio,Schools,Schools,Private School,local,,,,,,,,True,,,6,12,False,False,True,True,Grades 6–12,EFA-Eligible,426 N San Felipe St,San Antonio,TX,78228,Bexar County,San Antonio Area,29.440634374767,-98.557634103487,https://holycross-sa.socs.net,(210) 433-9395,rene.escobedo@holycross-sa.org,,,,,,,
receEko1NCjEXcDOy,"St. Boniface Classical High School, A Chesterton Academy",Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,2508 Appleby Sand Rd,Nacogdoches,TX,75965,Nacogdoches County,East Texas,31.624716057308,-94.632371336018,https://stbonifacenac.org,(936) 564-7807,frmatthew@catholicnac.org,,,,,,,
receJUZK9XwpdFnmO,St. Anthony's School Dalhart,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,410 E 13th St PO Box 1329,Dalhart,TX,79022,Hartley County,Panhandle,36.053335038474,-102.519112741638,https://www.stanthonydalhart.com,(806) 244-4811,batenhorst@mysapcs.net,,,,,,,
receL9WCpm69uM7hi,Messiah Lutheran Classical Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1308 Whtiley Rd,Keller,TX,76248,Tarrant County,Dallas-Fort Worth,32.911251122412,-97.252603110759,https://mlcatexas.org,(817) 431-5486,alison.smith@mlcatexas.org,,,,,,,
receSHzo8pQRM0gau,True Cross School - Dickinson,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,400 FM 517 E,Dickinson,TX,77539,Galveston County,Houston Area,29.446162097921,-95.083358744483,https://www.truecrossschool.org,(281) 337-5212,asmith@truecrosschurch.org,,,,,,,
receUa4iWObbJD9rG,Angels Care And Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,7806 S 1st St,Austin,TX,78745,Travis County,Austin Area,30.184447316565,-97.792328203351,https://www.myangelscare.com,(512) 916-8868,myangelscare@gmail.com,,,,,,,
rececqIrUXdC34aqK,St. Philip & St. Augustine Catholic Academy- Dallas,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,8151 Military Pkwy,Dallas,TX,75227,Dallas County,Dallas-Fort Worth,32.769987,-96.6804226,https://www.spsacatholic.org,(214) 381-4973,dbrungardt@spsacatholic.org,,,,,,,
recedyfbJTMEDktqt,St. Alban's Episcopal School Harlingen,Schools,Schools,Private School,local,,,,,,,,True,,,-1,6,True,True,True,False,Grades PreK–6,EFA-Eligible,1417 E Austin,Harlingen,TX,78550,Cameron County,Rio Grande Valley,26.202329567179,-97.680378596403,https://www.staharlingen.com,(956) 428-2326,bnewman@stalbansharlingen.org,,,,,,,
recegQo3uv9V4rPG6,My Dreams Academy,Schools,Schools,Private School,local,,,,,,,,True,,,6,12,False,False,True,True,Grades 6–12,EFA-Eligible,1516 N Sylvania Ave,Fort Worth,TX,76111,Tarrant County,Dallas-Fort Worth,32.783606988455,-97.308509195976,https://www.mydreamsacademy.org,(972) 876-9861,administrator@mydreamsacademy.org,,,,,,,
